segment_id	char_range	frame_range	speaker_id	document_id
7f062ecd-87b3-467a-967a-57522ca7b0a8	[53885, 53961)	[95425, 95510)	T2_Interviewerin	BE_2019_002_T_ELAN
edda42fa-5026-42d2-918f-ff3750dffa3c	[53961, 53975)	[95510, 95528)	T2_Interviewerin	BE_2019_002_T_ELAN
ba6f168b-d340-46bb-af6f-36127f7389e1	[53975, 54013)	[96857, 96894)	T2_Interviewerin	BE_2019_002_T_ELAN
d78532ec-8b64-496c-a8c4-051686c5a31d	[54013, 54064)	[97104, 97167)	T2_Interviewerin	BE_2019_002_T_ELAN
42007c75-6847-41fb-a7e2-178608858bd4	[54064, 54096)	[97214, 97268)	T2_Interviewerin	BE_2019_002_T_ELAN
e0558d38-a031-4060-a817-dd82a07e2dc1	[54096, 54220)	[97272, 97464)	T2_Interviewerin	BE_2019_002_T_ELAN
3934eaef-6ee3-4e4e-b7a5-72e870415c60	[54220, 54222)	[97482, 97492)	T2_Interviewerin	BE_2019_002_T_ELAN
994b432a-56cf-4427-a3a5-0954e6d40257	[54222, 54290)	[97534, 97637)	T2_Interviewerin	BE_2019_002_T_ELAN
74bf5964-b0ea-44c6-b067-33f10d547fcd	[54290, 54373)	[97653, 97804)	T2_Interviewerin	BE_2019_002_T_ELAN
34efa21d-138d-4276-94ed-694fa9f8e41f	[54373, 54439)	[97866, 97974)	T2_Interviewerin	BE_2019_002_T_ELAN
5ec99262-2e6f-44ea-a714-cbaf1cab877f	[54439, 54490)	[98031, 98117)	T2_Interviewerin	BE_2019_002_T_ELAN
b99ca901-22d1-4b18-bc4e-f29980eb728a	[54490, 54492)	[98156, 98162)	T2_Interviewerin	BE_2019_002_T_ELAN
ef955484-c9f6-4c42-8b7d-6cea9792a01f	[54492, 54494)	[98369, 98385)	T2_Interviewerin	BE_2019_002_T_ELAN
cead6bfc-f321-405d-b5f9-c82737e06a01	[54494, 54573)	[98408, 98557)	T2_Interviewerin	BE_2019_002_T_ELAN
d24ca89e-381f-4206-a9c7-53bcbc3b2a07	[54573, 54592)	[98564, 98585)	T2_Interviewerin	BE_2019_002_T_ELAN
3b96ec3c-ae4d-48cc-a3a1-dd133fefbaba	[54592, 54620)	[98956, 99005)	T2_Interviewerin	BE_2019_002_T_ELAN
f499d86f-a9e9-4240-95b5-fca88beeafb1	[54620, 54627)	[99560, 99576)	T2_Interviewerin	BE_2019_002_T_ELAN
0d86ac1f-d6aa-4bf9-8871-2a37af94f962	[54627, 54669)	[99648, 99704)	T2_Interviewerin	BE_2019_002_T_ELAN
3620351b-6f45-42a9-91f2-1912e9390829	[54669, 54673)	[99786, 99798)	T2_Interviewerin	BE_2019_002_T_ELAN
3f93d430-9cc5-4992-a01f-6815db36394a	[54673, 54699)	[99839, 99902)	T2_Interviewerin	BE_2019_002_T_ELAN
e1e75a3b-4070-4bca-87df-4216c361839a	[54699, 54754)	[99976, 100058)	T2_Interviewerin	BE_2019_002_T_ELAN
d4382ef2-bb62-46ac-a5ac-69c9c1126d43	[54754, 54820)	[100082, 100168)	T2_Interviewerin	BE_2019_002_T_ELAN
4499d6f5-3970-429d-89b7-d762dbfcfffd	[54820, 54822)	[100208, 100221)	T2_Interviewerin	BE_2019_002_T_ELAN
e0887df9-1bd1-4314-8148-e790b06fbc5b	[54822, 54957)	[100792, 100994)	T2_Interviewerin	BE_2019_002_T_ELAN
ad91e670-d316-4801-bddf-2c9d3d6c137b	[54957, 54990)	[101316, 101433)	T2_Interviewerin	BE_2019_002_T_ELAN
f720d1ce-44d6-463a-bd0d-bfc351617e6b	[54990, 55041)	[101469, 101538)	T2_Interviewerin	BE_2019_002_T_ELAN
8b0d4387-1bb1-45b9-94b2-ae57bebb943e	[55041, 55072)	[101553, 101635)	T2_Interviewerin	BE_2019_002_T_ELAN
cc5bea43-94da-42c0-a7f2-ffd9f253b440	[55072, 55089)	[102180, 102210)	T2_Interviewerin	BE_2019_002_T_ELAN
698c8ac2-9d59-4cd8-a7fb-117d8b965a7f	[55089, 55098)	[103508, 103524)	T2_Interviewerin	BE_2019_002_T_ELAN
34818df8-34b3-46aa-952f-42750b5f2e09	[55098, 55120)	[104200, 104234)	T2_Interviewerin	BE_2019_002_T_ELAN
0e23d7df-11f3-469f-a157-a18f70d775ea	[55120, 55186)	[104286, 104405)	T2_Interviewerin	BE_2019_002_T_ELAN
42ed2d79-f955-4ea2-81c4-1f9e2e80a819	[55186, 55189)	[104763, 104770)	T2_Interviewerin	BE_2019_002_T_ELAN
21e4c0bc-ad16-46f9-9bd3-e988675df211	[55189, 55210)	[105393, 105422)	T2_Interviewerin	BE_2019_002_T_ELAN
b797c80c-2b98-4eca-947b-73889d8923b1	[55210, 55225)	[107190, 107212)	T2_Interviewerin	BE_2019_002_T_ELAN
b4a6ca56-ce7a-4351-adc3-55872d36aa87	[55225, 55281)	[107328, 107397)	T2_Interviewerin	BE_2019_002_T_ELAN
a4d8b4cb-23f6-442c-a505-04ed6090942f	[55281, 55305)	[107405, 107451)	T2_Interviewerin	BE_2019_002_T_ELAN
7e43eb83-24b7-4fb5-b549-dab7130143f3	[55305, 55308)	[107956, 107969)	T2_Interviewerin	BE_2019_002_T_ELAN
a7819154-a69b-460f-a870-76681d6a3d4e	[55308, 55310)	[107981, 107984)	T2_Interviewerin	BE_2019_002_T_ELAN
66be999f-d28c-4d37-b71c-346142d84818	[55310, 55322)	[109166, 109198)	T2_Interviewerin	BE_2019_002_T_ELAN
69bb48a7-23e2-4bcc-b749-743a44a002bb	[55322, 55424)	[109251, 109428)	T2_Interviewerin	BE_2019_002_T_ELAN
0c79136f-c508-421d-9f35-f4697ac711c1	[55424, 55675)	[111138, 111535)	T2_Interviewerin	BE_2019_002_T_ELAN
6d54ea97-d9b9-4dce-8d12-8d6f3a79f1bb	[55675, 55728)	[112051, 112117)	T2_Interviewerin	BE_2019_002_T_ELAN
a216c620-d9fc-497e-8c88-ca6f0f0e15c5	[55728, 55735)	[112139, 112152)	T2_Interviewerin	BE_2019_002_T_ELAN
f9fb8c6c-26b4-4d5c-b050-d00cef295306	[55735, 55783)	[112270, 112351)	T2_Interviewerin	BE_2019_002_T_ELAN
72c1d117-a82e-45e8-bab3-29e2c7606c7a	[55783, 55786)	[112474, 112488)	T2_Interviewerin	BE_2019_002_T_ELAN
08ed9c34-0d37-44e7-9fa1-7a6b3cc72a37	[55786, 55789)	[112741, 112759)	T2_Interviewerin	BE_2019_002_T_ELAN
2fae7b4f-3f13-4836-9225-ef6dc1cd0364	[55789, 55792)	[112874, 112886)	T2_Interviewerin	BE_2019_002_T_ELAN
681ec3bf-a411-4b57-bfe7-13ac2d1543a2	[55792, 55835)	[113105, 113172)	T2_Interviewerin	BE_2019_002_T_ELAN
d618bf7c-3998-4054-aa2c-86d8465943e6	[55835, 55846)	[113330, 113368)	T2_Interviewerin	BE_2019_002_T_ELAN
5e5a15da-4b22-4bae-bee6-b72ed7cb3884	[55846, 55859)	[113641, 113668)	T2_Interviewerin	BE_2019_002_T_ELAN
0b356a19-86fb-4c05-a7d3-d0508a9c0053	[55859, 55930)	[114271, 114354)	T2_Interviewerin	BE_2019_002_T_ELAN
4a8815ca-0c3e-4c90-87bf-25540b72aace	[55930, 55941)	[114664, 114694)	T2_Interviewerin	BE_2019_002_T_ELAN
fa85aecd-88b8-4788-8a3a-4459145eb3b1	[55941, 55989)	[115251, 115324)	T2_Interviewerin	BE_2019_002_T_ELAN
725c0c2b-c3fc-4622-bed6-8713374d1cbf	[55989, 56020)	[115565, 115612)	T2_Interviewerin	BE_2019_002_T_ELAN
b2e4c191-3a90-41a2-832a-080dd89edf66	[56020, 56085)	[115612, 115691)	T2_Interviewerin	BE_2019_002_T_ELAN
059fb3f0-65b7-48ee-b301-1eca62115220	[56085, 56101)	[116167, 116208)	T2_Interviewerin	BE_2019_002_T_ELAN
03c24db4-bed2-4d3d-af27-dbcb23b43485	[56101, 56104)	[117569, 117592)	T2_Interviewerin	BE_2019_002_T_ELAN
fa198e7e-1d75-4208-abbc-44a6d487c058	[56104, 56125)	[117634, 117672)	T2_Interviewerin	BE_2019_002_T_ELAN
4e662862-ad2f-4e0a-bebe-011e328cf1d3	[56125, 56140)	[118588, 118610)	T2_Interviewerin	BE_2019_002_T_ELAN
48ac882f-58d4-4c6c-8c1d-ad60ba6207d2	[56140, 56189)	[118682, 118754)	T2_Interviewerin	BE_2019_002_T_ELAN
e369fb90-14a5-465f-96a0-136925d271b9	[56189, 56256)	[118792, 118903)	T2_Interviewerin	BE_2019_002_T_ELAN
426acfdf-7827-433c-ba1f-2c741a53f22e	[56256, 56259)	[118911, 118928)	T2_Interviewerin	BE_2019_002_T_ELAN
bdb41a97-37e4-4fa6-a1ec-ef09a08a0338	[56259, 56261)	[119080, 119097)	T2_Interviewerin	BE_2019_002_T_ELAN
fd3e6291-1158-43ff-b1b8-52c9bb9e939d	[56261, 56422)	[119342, 119563)	T2_Interviewerin	BE_2019_002_T_ELAN
42d058b0-2ad0-4d97-91a8-491bf9bdc3cd	[56422, 56522)	[120221, 120426)	T2_Interviewerin	BE_2019_002_T_ELAN
57484d97-9d7b-407b-86e5-1efe65c3aa73	[56522, 56613)	[120436, 120600)	T2_Interviewerin	BE_2019_002_T_ELAN
9d9b39fd-a02c-4d86-9fb2-e5cadbc7f25b	[56613, 56692)	[120612, 120733)	T2_Interviewerin	BE_2019_002_T_ELAN
ab302788-c4ac-4b6d-8639-019a22e94a23	[56692, 56714)	[120766, 120828)	T2_Interviewerin	BE_2019_002_T_ELAN
95114b26-4add-4344-bd8c-ec1968bbdfe3	[56714, 56799)	[120871, 121008)	T2_Interviewerin	BE_2019_002_T_ELAN
78f9db43-21fa-43e5-bddb-303e69ae529e	[56799, 56998)	[121012, 121253)	T2_Interviewerin	BE_2019_002_T_ELAN
c3e4eb0d-e41d-4dc7-ba81-9d457105f038	[56998, 57071)	[121264, 121355)	T2_Interviewerin	BE_2019_002_T_ELAN
e8e8745d-beb2-436b-af59-0c25d3d93be9	[57071, 57081)	[123197, 123230)	T2_Interviewerin	BE_2019_002_T_ELAN
680ce216-b285-45e3-b1cb-81f1dc1a481a	[57081, 57156)	[123781, 123938)	T2_Interviewerin	BE_2019_002_T_ELAN
e05e2d5c-0e67-4623-89e4-9d23f89e9895	[57156, 57194)	[125938, 126002)	T2_Interviewerin	BE_2019_002_T_ELAN
c30a566f-1ff8-40f0-9255-bfb6345f4ed0	[57194, 57240)	[126009, 126120)	T2_Interviewerin	BE_2019_002_T_ELAN
02db108b-fa2a-4d64-b596-be6beb75caf9	[57240, 57321)	[126127, 126228)	T2_Interviewerin	BE_2019_002_T_ELAN
aa70cc30-eabe-4849-9990-d10b6c21c431	[57321, 57365)	[126246, 126302)	T2_Interviewerin	BE_2019_002_T_ELAN
9bec7c70-8b65-4e0d-8b13-5c9dd44d02c8	[57365, 57520)	[126434, 126683)	T2_Interviewerin	BE_2019_002_T_ELAN
06fe7dfb-a7b6-47ef-8bdf-e9f64a32bb1d	[57520, 57523)	[127963, 127980)	T2_Interviewerin	BE_2019_002_T_ELAN
76d46e79-5e00-4ec2-a590-b8c782d701a5	[57523, 57543)	[128193, 128232)	T2_Interviewerin	BE_2019_002_T_ELAN
d84b9263-85a5-404f-bb42-7c5447c0104a	[57543, 57546)	[129933, 129936)	T2_Interviewerin	BE_2019_002_T_ELAN
bc2041ef-5fb4-4e2a-ad67-33357295c76b	[57546, 57568)	[131538, 131583)	T2_Interviewerin	BE_2019_002_T_ELAN
75399972-db2b-48e9-98d6-d8c576a29ee9	[57568, 57604)	[132718, 132750)	T2_Interviewerin	BE_2019_002_T_ELAN
85aa25b6-2e69-41ee-9315-0246d6dfd299	[57604, 57628)	[132848, 132892)	T2_Interviewerin	BE_2019_002_T_ELAN
36cb6a38-40e6-47b3-8d02-9d5c69a6acc9	[57628, 57660)	[133509, 133550)	T2_Interviewerin	BE_2019_002_T_ELAN
1aa75794-af6e-40f5-9ba9-dc5f3e13ff57	[57660, 57690)	[134516, 134568)	T2_Interviewerin	BE_2019_002_T_ELAN
063f20f7-8b1e-40e9-8fa9-a4184b2ecb1f	[57690, 57697)	[134626, 134655)	T2_Interviewerin	BE_2019_002_T_ELAN
d4fa8768-ea0d-41cc-b8a6-46f4a9b07ce5	[57697, 57713)	[134673, 134712)	T2_Interviewerin	BE_2019_002_T_ELAN
b7f2d951-848f-4832-84d0-4d7c1e2e903b	[57713, 57723)	[134788, 134816)	T2_Interviewerin	BE_2019_002_T_ELAN
398bc5e7-d081-4b18-b3e3-a733ccf63296	[57723, 57736)	[135290, 135318)	T2_Interviewerin	BE_2019_002_T_ELAN
8c25c752-da7e-42bf-b506-7a6ce6d47264	[57736, 57764)	[135321, 135368)	T2_Interviewerin	BE_2019_002_T_ELAN
79ee4877-54bf-4d5a-a150-8a2fe1ccbc27	[57764, 57786)	[135591, 135626)	T2_Interviewerin	BE_2019_002_T_ELAN
f7f531fe-5877-4770-a127-d10743af7dc7	[57786, 57801)	[135626, 135646)	T2_Interviewerin	BE_2019_002_T_ELAN
6c6fd2ce-4669-4f40-bfab-d79d21aca83d	[57801, 57804)	[135967, 135977)	T2_Interviewerin	BE_2019_002_T_ELAN
428a61e9-b845-4927-aa40-360fc096d0cb	[57804, 57813)	[135984, 136019)	T2_Interviewerin	BE_2019_002_T_ELAN
a99d9645-d339-40c9-830e-7055ebd4234f	[57813, 57818)	[136296, 136314)	T2_Interviewerin	BE_2019_002_T_ELAN
bb61c829-3c34-4077-a634-4b57aa635b2b	[57818, 57821)	[136604, 136626)	T2_Interviewerin	BE_2019_002_T_ELAN
33693ce5-db1e-4589-8aa7-160ee48cd729	[57821, 57828)	[136940, 136960)	T2_Interviewerin	BE_2019_002_T_ELAN
1dab9fbd-061b-453b-a06c-e4e737e0e7fb	[57828, 57854)	[137944, 137984)	T2_Interviewerin	BE_2019_002_T_ELAN
31d42815-d506-410e-9996-2b7120f3a49c	[57854, 57870)	[138470, 138493)	T2_Interviewerin	BE_2019_002_T_ELAN
73686c6b-f6f5-45d5-b315-e5754898ea4a	[57870, 57988)	[139368, 139508)	T2_Interviewerin	BE_2019_002_T_ELAN
b48aee15-dd02-444a-a374-7dbb3679778d	[57988, 57995)	[140152, 140170)	T2_Interviewerin	BE_2019_002_T_ELAN
17a45f9c-c134-4aa9-b68e-d5e916308e94	[57995, 58067)	[140709, 140798)	T2_Interviewerin	BE_2019_002_T_ELAN
ac3c2690-036e-4fad-9d33-50dd8fde6a79	[58067, 58078)	[140974, 141001)	T2_Interviewerin	BE_2019_002_T_ELAN
80e3e76f-b580-4c07-84f6-60c9e6a3d464	[58078, 58107)	[141707, 141756)	T2_Interviewerin	BE_2019_002_T_ELAN
3f5fcade-b369-47c0-890b-d5210e3264f6	[58107, 58114)	[142608, 142618)	T2_Interviewerin	BE_2019_002_T_ELAN
720f6f6e-3c26-4bc3-8a19-4f9a427ec815	[58114, 58123)	[142696, 142710)	T2_Interviewerin	BE_2019_002_T_ELAN
9a795dce-bb60-4767-9279-2968ac2e7b7b	[58123, 58142)	[142911, 142946)	T2_Interviewerin	BE_2019_002_T_ELAN
3a2d48c4-6295-4084-95cd-e49ffe0b3c08	[58142, 58177)	[142950, 142982)	T2_Interviewerin	BE_2019_002_T_ELAN
6cbed928-0b45-41c5-87d6-4aff6d328517	[58177, 58180)	[143566, 143573)	T2_Interviewerin	BE_2019_002_T_ELAN
e9de6a1d-8bdd-4394-a014-2d97b7d55de8	[58180, 58211)	[144276, 144326)	T2_Interviewerin	BE_2019_002_T_ELAN
21b5c35e-abf2-4b89-b45d-a6d281a295d2	[58211, 58214)	[144412, 144436)	T2_Interviewerin	BE_2019_002_T_ELAN
19448821-39e1-46b3-be04-381805ba567c	[58214, 58223)	[144539, 144562)	T2_Interviewerin	BE_2019_002_T_ELAN
d50f6347-abc1-4b42-bb82-c4db941e0dd8	[58223, 58319)	[144594, 144784)	T2_Interviewerin	BE_2019_002_T_ELAN
88704255-e7eb-41e5-8e88-7e737f6542fb	[58319, 58322)	[146580, 146586)	T2_Interviewerin	BE_2019_002_T_ELAN
424ec6f0-24f8-498c-a4e7-ab995ceeb1f8	[58322, 58329)	[146862, 146880)	T2_Interviewerin	BE_2019_002_T_ELAN
665620ad-1aca-4733-b2c7-87c3931ef015	[58329, 58341)	[146942, 146961)	T2_Interviewerin	BE_2019_002_T_ELAN
5c1a12da-b094-4b60-8eff-cfcf0fb9986d	[58341, 58504)	[147518, 147778)	T2_Interviewerin	BE_2019_002_T_ELAN
cf96cacc-05e5-429f-b49a-0d0228996da7	[58504, 58563)	[147789, 147886)	T2_Interviewerin	BE_2019_002_T_ELAN
4e1f00b9-d08b-499c-9567-38d4ce87d3ab	[58563, 58578)	[148042, 148068)	T2_Interviewerin	BE_2019_002_T_ELAN
b974ae8a-6f42-4940-8a55-b227737f082c	[58578, 58605)	[148272, 148303)	T2_Interviewerin	BE_2019_002_T_ELAN
aa286168-f79e-4e76-918b-6f4d0085e5e2	[58605, 58609)	[148332, 148346)	T2_Interviewerin	BE_2019_002_T_ELAN
8158b46d-b817-4745-81b8-ee61ec608e7c	[58609, 58621)	[148601, 148626)	T2_Interviewerin	BE_2019_002_T_ELAN
55ab3ea7-d4e9-4a5c-86e6-e815b64dcf17	[58621, 58645)	[149138, 149177)	T2_Interviewerin	BE_2019_002_T_ELAN
b42f6159-d630-4ca9-b657-9e382f1e4a43	[58645, 58654)	[149325, 149345)	T2_Interviewerin	BE_2019_002_T_ELAN
396a4b90-8d34-403e-a2b9-b1a539a243f6	[58654, 58664)	[150599, 150616)	T2_Interviewerin	BE_2019_002_T_ELAN
dabf53f1-3258-4576-871f-e4573c7f81fc	[58664, 58671)	[151663, 151681)	T2_Interviewerin	BE_2019_002_T_ELAN
9bdc53bc-93a0-45fc-a568-9e510af3f0c0	[58671, 58674)	[151697, 151710)	T2_Interviewerin	BE_2019_002_T_ELAN
14cc2788-e1b6-4a11-a310-e91f933ee194	[58674, 58679)	[151788, 151797)	T2_Interviewerin	BE_2019_002_T_ELAN
48abeb32-d8a9-43cb-a453-7aff990f36ef	[58679, 58688)	[153052, 153071)	T2_Interviewerin	BE_2019_002_T_ELAN
6526385c-c15c-4cc1-af17-3ffca298f81d	[58688, 58710)	[154886, 154944)	T2_Interviewerin	BE_2019_002_T_ELAN
96595e0d-e850-40c6-9c05-5d6842bd3f1c	[58710, 58735)	[155429, 155465)	T2_Interviewerin	BE_2019_002_T_ELAN
6f900231-75b8-4a72-b3b1-4759a0ecb4cf	[58735, 58818)	[156805, 156932)	T2_Interviewerin	BE_2019_002_T_ELAN
ca0fba7d-2907-4d0b-8f21-a4ae6958f224	[58818, 58821)	[157107, 157117)	T2_Interviewerin	BE_2019_002_T_ELAN
333e3959-4558-4a1b-b5a4-fce6fa981691	[58821, 58823)	[158239, 158260)	T2_Interviewerin	BE_2019_002_T_ELAN
78a6ffe0-5eeb-46f1-837b-fce7980dad25	[58823, 58826)	[159578, 159589)	T2_Interviewerin	BE_2019_002_T_ELAN
1b02d1a8-a029-4d2a-967f-610de42380de	[58826, 58829)	[161666, 161695)	T2_Interviewerin	BE_2019_002_T_ELAN
c89b05e1-40c3-491c-a872-693e1471f931	[58829, 58870)	[166087, 166136)	T2_Interviewerin	BE_2019_002_T_ELAN
b218e7bc-bf8d-42d2-8bda-e11490a83174	[58870, 58872)	[166170, 166178)	T2_Interviewerin	BE_2019_002_T_ELAN
c8faba82-7096-468d-aa29-b6d943877d4d	[58872, 58875)	[166856, 166866)	T2_Interviewerin	BE_2019_002_T_ELAN
fbbc2008-c676-4f76-8de2-70147b961ef6	[58875, 58886)	[169209, 169245)	T2_Interviewerin	BE_2019_002_T_ELAN
37562c0f-26d4-49cf-bad1-3633c76485df	[58886, 58888)	[169982, 170002)	T2_Interviewerin	BE_2019_002_T_ELAN
878cad2b-f6e4-4c3a-963c-8331aef66d22	[58888, 58899)	[170603, 170628)	T2_Interviewerin	BE_2019_002_T_ELAN
183c339a-6f42-42f4-8b11-80568df62196	[58899, 58904)	[170760, 170774)	T2_Interviewerin	BE_2019_002_T_ELAN
59d862e1-7d52-482d-9cd3-47965ca4e13c	[58904, 58924)	[171972, 172028)	T2_Interviewerin	BE_2019_002_T_ELAN
a937722a-ff47-4eb0-81fe-35a086d7dfeb	[58924, 58929)	[172037, 172056)	T2_Interviewerin	BE_2019_002_T_ELAN
d962243b-dff9-47f5-acfa-c36f3b57b4fd	[58929, 58942)	[172667, 172692)	T2_Interviewerin	BE_2019_002_T_ELAN
299a3776-2435-46a5-81f0-d330b1ba1337	[58942, 59062)	[172710, 172854)	T2_Interviewerin	BE_2019_002_T_ELAN
d6607e4b-aa38-4a89-92ca-a2eaa855e4e3	[59062, 59119)	[172854, 172943)	T2_Interviewerin	BE_2019_002_T_ELAN
4207ef00-bc8c-454b-b080-10d5c1f6d810	[59119, 59213)	[172950, 173099)	T2_Interviewerin	BE_2019_002_T_ELAN
33d2e824-fae4-4c85-ab71-8414a231e86a	[59213, 59269)	[173106, 173185)	T2_Interviewerin	BE_2019_002_T_ELAN
6440d4b4-94f6-4222-ad31-cedc45c4a02a	[59269, 59290)	[173213, 173281)	T2_Interviewerin	BE_2019_002_T_ELAN
0147b2f0-d556-4b41-b729-6a1bcf70fbd4	[59290, 59353)	[173315, 173436)	T2_Interviewerin	BE_2019_002_T_ELAN
0956e585-f13b-48eb-8803-302bed098697	[59353, 59371)	[177810, 177840)	T2_Interviewerin	BE_2019_002_T_ELAN
942cd950-e59b-447f-8276-ad8966bf213e	[59371, 59410)	[178778, 178831)	T2_Interviewerin	BE_2019_002_T_ELAN
08c55ce9-5c26-4b18-abfe-6291f6682500	[59410, 59427)	[179040, 179094)	T2_Interviewerin	BE_2019_002_T_ELAN
dbf43931-3af0-42a0-a653-b50027787e06	[59427, 59503)	[179492, 179644)	T2_Interviewerin	BE_2019_002_T_ELAN
d4a63d3b-31ae-4d42-a1f2-0f590b588d6c	[59503, 59506)	[80540, 80560)	T2_GP1	BE_2019_002_T_ELAN
5bd11bc3-1da9-4ccb-a207-3d87f4c3594f	[59506, 59509)	[80919, 80940)	T2_GP1	BE_2019_002_T_ELAN
caa1edb4-38c9-42ab-bac9-7d8a1c3d107b	[59509, 59511)	[81045, 81053)	T2_GP1	BE_2019_002_T_ELAN
c3112a6b-8e6b-4208-bf65-218557b85fdf	[59511, 59552)	[81072, 81129)	T2_GP1	BE_2019_002_T_ELAN
7b8b5548-bb57-4801-b65f-abc5e601f7e8	[59552, 59714)	[81249, 81522)	T2_GP1	BE_2019_002_T_ELAN
eec28c62-dcd4-4d9e-85b7-68c481e06210	[59714, 59787)	[81540, 81660)	T2_GP1	BE_2019_002_T_ELAN
d4a1e4f0-4f20-4e59-86fc-c3750847f180	[59787, 59790)	[83177, 83186)	T2_GP1	BE_2019_002_T_ELAN
3770a582-8df7-4e92-9fdb-5c1e5dd0cf09	[59790, 59830)	[83223, 83277)	T2_GP1	BE_2019_002_T_ELAN
dde3a9f6-32ee-4235-8291-0a1e5744bfc8	[59830, 59832)	[83312, 83320)	T2_GP1	BE_2019_002_T_ELAN
81e4f95d-5670-4683-9638-2cacea2c0065	[59832, 59837)	[83554, 83565)	T2_GP1	BE_2019_002_T_ELAN
6cf87f69-4de5-4dd4-a5c9-411a8e8fe819	[59837, 59841)	[83932, 83940)	T2_GP1	BE_2019_002_T_ELAN
8436aed7-78db-4be6-ac0b-56ba621ab4a3	[59841, 59901)	[84244, 84345)	T2_GP1	BE_2019_002_T_ELAN
7f06e4ad-8cef-42a4-bf97-11b8c5d3a741	[59901, 59904)	[84402, 84420)	T2_GP1	BE_2019_002_T_ELAN
6f381967-1cd5-4f62-9f1a-9e9de601bb61	[59904, 59963)	[84438, 84516)	T2_GP1	BE_2019_002_T_ELAN
22e88d33-d05c-46e7-b468-de3f48ad560c	[59963, 59980)	[85131, 85157)	T2_GP1	BE_2019_002_T_ELAN
82f586d4-9cd3-4d70-8ead-de63698b14ab	[59980, 60000)	[85224, 85260)	T2_GP1	BE_2019_002_T_ELAN
3923f887-dd6f-4ca9-a414-5059520b4d43	[60000, 60002)	[85573, 85586)	T2_GP1	BE_2019_002_T_ELAN
43c35cfc-865b-49f4-87a7-a3bd85a0b6a1	[60002, 60011)	[85654, 85673)	T2_GP1	BE_2019_002_T_ELAN
d8946ba6-6675-45eb-bab3-47f3ed1ca36b	[60011, 60041)	[87091, 87153)	T2_GP1	BE_2019_002_T_ELAN
a9f76d3a-22ea-4b9b-b6eb-c918e40a72c7	[60041, 60068)	[87391, 87422)	T2_GP1	BE_2019_002_T_ELAN
b2975dbe-6614-4df9-881e-b4db9ea030ac	[60068, 60096)	[87452, 87501)	T2_GP1	BE_2019_002_T_ELAN
c6e14007-3a84-4bde-bd3e-a19e87124e22	[60096, 60117)	[87505, 87546)	T2_GP1	BE_2019_002_T_ELAN
99785207-d520-4cb2-b197-ab31ee7f78a2	[60117, 60187)	[87559, 87683)	T2_GP1	BE_2019_002_T_ELAN
ecb8afd1-7765-4cff-9c30-2fb200d338f2	[60187, 60194)	[87684, 87708)	T2_GP1	BE_2019_002_T_ELAN
1fcb73a8-e38c-4938-a769-7cb415a7a096	[60194, 60203)	[87723, 87742)	T2_GP1	BE_2019_002_T_ELAN
a725077d-55e1-4035-9301-d5c6e7a41c53	[60203, 60210)	[87771, 87786)	T2_GP1	BE_2019_002_T_ELAN
e32f5e88-88cd-48b6-902d-b4dcd120dd75	[60210, 60223)	[88668, 88688)	T2_GP1	BE_2019_002_T_ELAN
7735a474-ba52-4a2a-8906-6314af94f88b	[60223, 60310)	[90694, 90849)	T2_GP1	BE_2019_002_T_ELAN
94a5896b-c6d1-49a4-85e1-ce61e69302d8	[60310, 60324)	[90850, 90915)	T2_GP1	BE_2019_002_T_ELAN
a2e6da7d-18b4-4cef-993d-6e5db72445f4	[60324, 60339)	[90984, 91008)	T2_GP1	BE_2019_002_T_ELAN
f31b513e-2304-4373-b0a7-a148859a1dab	[60339, 60363)	[91026, 91068)	T2_GP1	BE_2019_002_T_ELAN
e3d1cf72-8d47-4ce5-ab9e-de577a4d6d5c	[60363, 60375)	[91078, 91097)	T2_GP1	BE_2019_002_T_ELAN
460dd9f6-e30b-48c1-8349-f17d63624d4c	[60375, 60445)	[91202, 91346)	T2_GP1	BE_2019_002_T_ELAN
dfbc58f6-3fd3-40c2-ab4c-3ddf39837fa8	[60445, 60447)	[91454, 91460)	T2_GP1	BE_2019_002_T_ELAN
cff95390-1a36-431c-836e-cb6a9ba70e5b	[60447, 60472)	[91479, 91526)	T2_GP1	BE_2019_002_T_ELAN
6864bbae-e15d-43ab-948a-374b755379f4	[60472, 60532)	[91633, 91748)	T2_GP1	BE_2019_002_T_ELAN
f5dd0558-a2a8-4145-a8d0-6dd531b1b3de	[60532, 60562)	[91749, 91785)	T2_GP1	BE_2019_002_T_ELAN
3b249675-dbc7-41af-907e-7caf80cbd7d9	[60562, 60600)	[91867, 91928)	T2_GP1	BE_2019_002_T_ELAN
8126da3e-e77c-49db-956b-1853103cf846	[60600, 60613)	[92020, 92043)	T2_GP1	BE_2019_002_T_ELAN
18d97e6d-23f3-41c7-a226-54eb40bdd11c	[60613, 60616)	[92076, 92078)	T2_GP1	BE_2019_002_T_ELAN
dd04eee0-adfa-4e62-8096-730d404b2947	[60616, 60629)	[92146, 92167)	T2_GP1	BE_2019_002_T_ELAN
a8f1b4a9-3bda-4534-a729-04b93bf1b3bc	[60629, 60649)	[92181, 92200)	T2_GP1	BE_2019_002_T_ELAN
5b24e4d2-7dc9-417a-9c10-3021ddd77715	[60649, 60654)	[92272, 92280)	T2_GP1	BE_2019_002_T_ELAN
