sentence_id,char_range,frame_range,speaker_id,original_id
1d38b6ef-8ba0-4b38-b0f2-1fe888b93e42,"[268787,268790)","[439029,439042)",10,70
ed41ba1f-39e4-4237-9a50-6913fca1a7bb,"[268790,268816)","[439115,439161)",10,5384
717e6307-cb3f-4468-a176-70df34066da3,"[268816,268820)","[439513,439529)",10,7
356ca4b7-c135-405f-a430-aa047e8b128e,"[268820,268837)","[439604,439627)",10,5385
e6d39a91-7f0e-4d31-a569-ab7c861cdb1f,"[268837,268882)","[439688,439746)",10,5386
a8a59b3c-7eb6-462a-9082-ddc3527064b8,"[268882,268904)","[439764,439787)",10,5387
435aa53f-ffee-4945-88c4-829406f31c76,"[268904,268912)","[439820,439861)",10,1048
492f9706-1223-4436-b41a-45f8a5d0b5ba,"[268912,268923)","[439860,439893)",10,5388
0b4a0131-f105-4fd8-b2ea-040dddd6fbc7,"[268923,268934)","[440035,440066)",10,4871
4d7859ee-c7e1-4d52-af3a-f53a5b2fff86,"[268934,268945)","[440125,440178)",10,5388
1746b63e-b956-4dd4-bf6c-b3640caa923b,"[268945,268948)","[440538,440554)",10,70
78e6a5ec-eb96-4aa4-ba71-087138193aa2,"[268948,268952)","[440619,440636)",10,604
954a2675-8f33-43c5-a024-57301b2abf21,"[268952,268980)","[441166,441204)",10,5389
9f748692-902a-4c69-873b-26b1cad51182,"[268980,269013)","[441203,441241)",10,5390
a717c542-9781-451c-92f1-fc5c991b2a2c,"[269013,269047)","[442425,442478)",10,5391
03baf27b-ebf9-4cb3-ac79-7a8a1b2927ae,"[269047,269085)","[442477,442538)",10,5392
84ac1a95-b5ee-415c-a28c-47dd1f3a4715,"[269085,269120)","[442537,442593)",10,5393
0fc482b6-51e2-4b80-9581-16f2802f0c1d,"[269120,269125)","[442592,442619)",10,4717
5e8308a3-94c7-4367-8036-85f195359a1b,"[269125,269173)","[442618,442674)",10,5394
885b6add-00c3-4b6d-baca-faee8f31bbd0,"[269173,269177)","[442673,442684)",10,4736
5d38c6b0-23af-4ec6-bd03-a0a1fb114037,"[269177,269200)","[442683,442722)",10,5395
d9cd60b7-c141-4e25-90dc-930eb25939ae,"[269200,269237)","[442721,442765)",10,5396
1351e8bc-3c6e-4956-bbf6-0196511697ac,"[269237,269241)","[442764,442788)",10,4736
1ee9f1d8-a77b-400d-8313-4b829fb6b1f2,"[269241,269295)","[442787,442862)",10,5397
4a7104eb-0191-4a17-bfc2-fc7d1026d4ac,"[269295,269312)","[442861,442889)",10,5398
2960a8f1-51d5-400c-a328-9462bfafd680,"[269312,269316)","[442888,442907)",10,4736
3406cd4f-d4bf-403e-87c2-ace8295a5a2e,"[269316,269363)","[442906,442972)",10,5399
a6dc82d7-2565-4df9-a46b-4287e2ab7c60,"[269363,269377)","[443053,443107)",10,5400
0030ec63-bff9-48e8-8f4e-9dcbdcb76ec3,"[269377,269381)","[443106,443132)",10,4736
b178ad9c-4475-4baf-befe-bec40ebd3a1f,"[269381,269418)","[443131,443176)",10,5401
24878280-e273-47a1-ab13-9ae604e5b8a2,"[269418,269448)","[443175,443231)",10,5402
c9bef5d5-2ca6-4813-bee5-f26ba8555bcf,"[269448,269451)","[444059,444071)",10,70
1f6526f8-fe18-44f0-a2ad-07b96974ab5f,"[269451,269519)","[444352,444443)",10,5403
6042c035-9d24-46d5-8f57-6f210f331494,"[269519,269575)","[444442,444528)",10,5404
a51daaa9-358c-43cd-8380-dbf03bf99539,"[269575,269592)","[444527,444564)",10,5405
9e51e936-40c9-46d1-9f69-d6eaa618b624,"[269592,269596)","[444563,444574)",10,4736
450ba1ef-56b9-4c8d-bc7a-fdcf3cb40708,"[269596,269616)","[444573,444618)",10,5406
81afc998-df31-457f-b8d3-51616fc574d7,"[269616,269620)","[444617,444633)",10,4736
a5ea2ed0-8627-40f7-9f90-499bf6669229,"[269620,269662)","[444632,444676)",10,5407
6f743fe9-3ec1-4d5d-b183-7dd6abbb53bb,"[269662,269666)","[444675,444687)",10,4736
33667294-344b-43de-b142-0f1d911f40d8,"[269666,269692)","[444686,444728)",10,5408
8fd9c85e-f3a2-4d3c-9a3d-e7a8dfa4bef7,"[269692,269695)","[444802,444815)",10,70
1cc9be77-ad8a-4c64-8792-98ed45c33e33,"[269695,269724)","[444866,444931)",10,5409
e5a1c669-c015-4dce-9e4f-e67182c6d5ae,"[269724,269758)","[444992,445040)",10,5410
6c2ed70f-e7d5-4bd9-9ec9-665902ee784c,"[269758,269778)","[447587,447613)",10,5411
7f22a8af-c579-485b-81d1-11b43e8dad23,"[269778,269783)","[447612,447640)",10,4717
0907bf8c-89ae-4fc7-8b9b-c9802ab7acd0,"[269783,269810)","[447639,447675)",10,5412
80974374-fd3e-4172-ac21-5295b776e564,"[269810,269859)","[447813,447883)",10,5413
8008e1fd-5cf1-418f-a4c1-05930ca6050e,"[269859,269893)","[447882,447966)",10,5414
1b08b043-ce03-42ae-81b8-4e8d53be1f72,"[269893,269898)","[448150,448165)",10,1343
71bae2cd-990f-44d0-937e-afd08ec81fd9,"[269898,269928)","[448211,448256)",10,5415
032aba8d-5786-4bae-9c15-df6675d4b84a,"[269928,269979)","[448255,448318)",10,5416
eed1d6fc-c94b-4bfc-973d-714be15fded9,"[269979,270031)","[448381,448446)",10,5417
11b3468d-7a7f-4bc2-a706-e2b073e3a83f,"[270031,270061)","[448445,448484)",10,5418
a2826b2f-87d7-4f5b-bd74-37132aa17842,"[270061,270064)","[448588,448598)",10,70
9ebf72df-0a6c-4666-acfc-4753cf55d5f0,"[270064,270100)","[448895,448941)",10,5419
b01ef27b-09af-4a6f-8857-6f76316e5110,"[270100,270156)","[448940,449016)",10,5420
bb2d9efc-71c9-4f3f-9c6c-1575e99c500c,"[270156,270195)","[449015,449070)",10,5421
ba580255-0eb0-4ea1-9a00-cab070e664d7,"[270195,270228)","[449119,449170)",10,5422
dec9924a-ba52-4b00-b4f5-728573ebad94,"[270228,270264)","[449169,449217)",10,5423
1ab05ad2-6654-4e25-ac17-23176954a70b,"[270264,270294)","[449216,449249)",10,5424
efc1d857-de9d-4600-b541-0f3d20000355,"[270294,270302)","[449374,449410)",10,1048
a2be4feb-bcfe-4a23-ae5a-355555282fa0,"[270302,270332)","[449429,449469)",10,5425
d6a93b2a-7364-41ad-8541-5b345927f201,"[270332,270360)","[449498,449538)",10,5426
9a1cbe31-e712-400a-bbde-e8813348d1a8,"[270360,270412)","[450596,450677)",10,5427
2ba7051f-e573-4859-9bc0-ef36baef493e,"[270412,270449)","[450676,450724)",10,5428
1290d417-af28-49d4-9d93-8598eefcc461,"[270449,270501)","[450723,450806)",10,5429
7753426f-55b0-458f-9e76-6d6693b2c37a,"[270501,270533)","[450805,450849)",10,5430
a5903490-07a5-4bc0-a484-a43f4315c9b9,"[270533,270537)","[450848,450874)",10,4736
58ea0a79-39f8-4c38-83ce-9c853cd9a2a6,"[270537,270581)","[450873,450943)",10,5431
63468f7c-cb07-481c-b4cd-af11c4d4b0b3,"[270581,270622)","[450942,451001)",10,5432
e9e7a4fb-f58b-48e1-b3fb-74da55ca8301,"[270622,270645)","[451000,451033)",10,5433
e900dba3-10ad-4bb0-b97f-9fd7a32dd183,"[270645,270650)","[451032,451080)",10,4717
66dd269d-b255-4113-8f9e-1c7ee06583ab,"[270650,270669)","[451079,451112)",10,5434
f4360e28-62c3-4fb1-b971-113ef69fffe2,"[270669,270708)","[451111,451154)",10,5435
d5b89a24-660c-4273-ab1e-395dfd7b440f,"[270708,270726)","[451153,451182)",10,5436
c3c4e4bf-e834-4cc4-821e-6c5c029b61bd,"[270726,270731)","[451181,451219)",10,4717
ab1932d5-2bd8-40a4-9d31-7cc51fa63861,"[270731,270758)","[451218,451257)",10,5437
489d26ae-d6f4-4eea-b878-408267f786e2,"[270758,270763)","[451256,451305)",10,4717
62bc6aa9-2120-49b3-8ca4-c766ba251641,"[270763,270800)","[451304,451370)",10,5438
c099af57-4c42-4c09-b393-13a6de06bfa2,"[270800,270803)","[451425,451440)",10,70
1231ca47-37cc-407d-82fc-156d51d4a041,"[270803,270808)","[451439,451468)",10,4717
5327cc4a-26e7-4f78-891f-e85529b8d42f,"[270808,270831)","[451467,451498)",10,5439
005bde13-f622-45af-ad00-34329c9b0fca,"[270831,270836)","[451497,451538)",10,4717
aa444b3f-1d1a-4aa2-87a9-ab54dcfde04e,"[270836,270886)","[451537,451600)",10,5440
3cc54a60-430a-4468-960e-788d29b0f0f9,"[270886,270906)","[451599,451639)",10,5441
91fe58bf-2df4-47c1-af7c-53e2d514d1bb,"[270906,270938)","[451682,451735)",10,5442
d80e4a2c-b43c-48a2-8fab-67cf383212ea,"[270938,270956)","[451734,451763)",10,5443
97372160-ceb7-4c20-bce7-6fc27098ba0b,"[270956,270960)","[451762,451786)",10,4736
4c76898d-17ac-4849-8f05-8428585818c8,"[270960,270989)","[451785,451848)",10,5444
3d9550f5-273a-400e-8a39-5a7a91610ca8,"[270989,271024)","[451847,451898)",10,5445
eb1031f2-0e29-40e2-bc5b-e84b94475f76,"[271024,271065)","[451897,451957)",10,5446
653182fa-cae5-48b1-a65d-94b34a82d56a,"[271065,271107)","[452427,452501)",10,5447
fbccfc57-4101-4701-8a14-e3afa5367cea,"[271107,271113)","[452500,452552)",10,4820
951bc517-58ac-4c42-96ce-8793261aeda6,"[271113,271154)","[452551,452610)",10,5448
9040e3b9-899e-4358-81c8-53f1a543022c,"[271154,271158)","[452609,452632)",10,4736
f1682eeb-cad8-4b0f-98dd-c45e6b2c6acd,"[271158,271192)","[452631,452683)",10,5449
ade396bb-30b7-445f-bc01-f8734fbf415d,"[271192,271198)","[452682,452730)",10,4820
5dfdfba5-7b85-4dc9-8276-9bba08643aef,"[271198,271236)","[452729,452781)",10,5450
f863de83-d415-486c-ae5f-1fdc7fc6b371,"[271236,271247)","[452853,452894)",10,1302
997a1102-6561-4191-8935-30de87cdb399,"[271247,271255)","[452893,452956)",10,1048
a23a6d0d-fae7-4ac2-9680-32c47570a589,"[271255,271326)","[453399,453490)",10,5451
d105b76e-cd64-465b-a3f1-ae5af250831c,"[271326,271374)","[453489,453559)",10,5452
0145c92e-f4df-446f-8d4d-1705e1f62802,"[271374,271396)","[453558,453607)",10,5453
8a49e7b2-f233-4180-be40-8361991ba0ee,"[271396,271401)","[453606,453636)",10,4717
1a98add0-1549-491b-8da6-651a62fa2181,"[271401,271422)","[453635,453677)",10,5454
b23b3aff-a228-4ed6-8513-7c3ad1c586b4,"[271422,271455)","[453676,453734)",10,5455
3309e2b1-3346-41c4-90b4-25341d71d47f,"[271455,271510)","[453733,453809)",10,5456
ee9bac6a-dd37-4102-bb8c-ca403d994539,"[271510,271538)","[453808,453888)",10,5457
a4270ecd-c265-48a1-8522-68672ce40b27,"[271538,271595)","[453887,453959)",10,5458
d2efa0a0-4a9a-4489-92fd-a9df8dfaa230,"[271595,271619)","[453958,453994)",10,5459
6d744c8e-4354-44b0-9564-d5483368e14d,"[271619,271636)","[453993,454030)",10,5460
cb7555f1-83de-44b5-8ded-4bf2c30a115d,"[271636,271673)","[454029,454088)",10,5461
4f78ab3c-e40c-473f-b36a-fec0a159d950,"[271673,271711)","[454087,454146)",10,5462
9cdba1b3-56fd-4853-bc77-39a9fd4da5d7,"[271711,271716)","[454145,454187)",10,4717
bf04278a-eb46-47d6-8f92-3d7b53095ee1,"[271716,271745)","[454186,454229)",10,5463
9dd3279e-3b9f-4ea0-b7d2-d5488c9d5fe7,"[271745,271804)","[454284,454368)",10,5464
7374c191-dfe1-49bb-b6f3-cd58e9d3b3a0,"[271804,271862)","[454367,454442)",10,5465
7c015b99-cfdd-4be0-8b75-d9ee8e89c528,"[271862,271910)","[454441,454490)",10,5466
91207eda-a031-4525-afba-2b66d95e6aab,"[271910,271923)","[454554,454576)",10,5467
6504781e-fd1d-400d-933d-f84ff3a961ff,"[271923,271949)","[454871,454908)",10,5468
2dd5ff8c-bf21-4b44-939d-093663046701,"[271949,272002)","[454970,455041)",10,5469
9bc36a7f-a4c2-4a50-9982-e19aaefccbf5,"[272002,272038)","[455040,455095)",10,5470
62e20782-a973-49da-8eb8-749b728656a4,"[272038,272077)","[455191,455256)",10,5471
da1a0ddd-65c1-4a2f-9bf4-0f8f6bcea2bc,"[272077,272131)","[455255,455314)",10,5472
5af92862-5b08-4ddd-a4e0-9b618bb9f53a,"[272131,272165)","[455313,455356)",10,5473
bd4b5e76-07bc-4a19-9251-37ae60509fea,"[272165,272224)","[456051,456133)",10,5474
aadf6a46-f4b9-4456-8bad-8a8321294718,"[272224,272229)","[456132,456161)",10,4717
ee3f5d72-ee0b-49eb-967d-f97cafa107ac,"[272229,272272)","[456160,456224)",10,5475
9ba4f3b5-dfc5-4fd6-9d85-13bdbe9f7db3,"[272272,272301)","[456223,456270)",10,5476
24762748-8a58-4484-bf12-3190c3975575,"[272301,272337)","[456269,456318)",10,5477
54d79938-02a8-4af4-9b09-3fbb7b192105,"[272337,272341)","[456317,456339)",10,4736
f5f45560-fd8c-4e2b-8668-0d484ba68271,"[272341,272355)","[456338,456363)",10,5478
f436daad-e76c-45d0-9932-7f5f1582b715,"[272355,272359)","[456362,456386)",10,4736
541c8949-4421-449c-b56d-c94c67c2a0a2,"[272359,272386)","[456385,456424)",10,5479
63534fad-e136-4ac2-b196-586eb7069b64,"[272386,272455)","[456516,456607)",10,5480
aeef413b-d49b-45f8-bebd-9cb5def44cc3,"[272455,272485)","[456672,456736)",10,5481
85068ab8-5bd7-4daf-8557-efeb2d666ac3,"[272485,272515)","[456735,456784)",10,5482
c4df4f01-319d-4ff7-9271-3879bdad7bf0,"[272515,272535)","[456783,456820)",10,5483
41f12adc-91b9-43af-8525-6f82d0bb8d46,"[272535,272551)","[456819,456852)",10,5484
ad70b043-1cc2-48db-924f-ac26aa7e04d9,"[272551,272556)","[456851,456882)",10,4717
e7eadc71-3d9f-4fb2-a512-46f83ea7a47c,"[272556,272569)","[456881,456904)",10,5485
cfa12d8a-ae47-410a-a00f-7587a1bdfa43,"[272569,272630)","[456903,456992)",10,5486
ec942067-84e2-492f-a307-524d37d2da0e,"[272630,272668)","[456991,457042)",10,5487
33586afd-dd29-4a61-8a62-3c95e4642b7a,"[272668,272698)","[457041,457087)",10,5488
b3812efa-be17-44a7-9273-5c15ea7dc481,"[272698,272703)","[457086,457112)",10,4717
7dc58a6c-bc56-4465-aed6-b3eaf4f3a16a,"[272703,272732)","[457111,457154)",10,5489
636d3d4f-0f52-4278-b15c-7cb2622898c7,"[272732,272735)","[457282,457294)",10,70
3ee08c75-fe7a-4a89-bdc3-b99f1726f75b,"[272735,272743)","[457372,457394)",10,1048
966217c2-5b10-4d6b-9f33-f26a4f643022,"[272743,272790)","[457412,457469)",10,5490
ed218037-8570-4b96-8f1b-d0e0012b63fb,"[272790,272818)","[457468,457525)",10,5491
3eca161a-d61a-4853-899f-b6fdc0e3f1b8,"[272818,272821)","[457551,457561)",10,70
fc3ad7ce-5f38-4748-8939-fb5ff7fa620a,"[272821,272876)","[458221,458297)",10,5492
1061b763-363b-4c8f-9be1-bceb19f93da2,"[272876,272908)","[458296,458355)",10,5493
a55fc796-22df-47a5-9816-ef19b91c0833,"[272908,272936)","[458354,458417)",10,5494
a2967612-5d78-4994-b73c-cb0663321653,"[272936,272953)","[458416,458454)",10,5495
9834a3eb-4799-468c-b70b-45ec013fe83e,"[272953,272958)","[458453,458481)",10,4717
8e6ca2e6-de24-4431-ac9a-f716d6c826c7,"[272958,272984)","[458480,458540)",10,5496
9aad32f8-adb4-411f-b23d-439fd1ec6f4f,"[272984,273022)","[458539,458592)",10,5497
b85885ad-59bb-4b27-8656-843ee986b0f2,"[273022,273068)","[458591,458641)",10,5498
86725d69-79aa-4d31-90fe-cbc001c275a8,"[273068,273072)","[458640,458658)",10,4736
0aef43a7-9e8f-480a-9900-68a010ee9bcb,"[273072,273105)","[458657,458718)",10,5499
65507b94-3767-4d4a-9309-e435ef95ce4f,"[273105,273129)","[458717,458753)",10,5500
a4d0b33d-b69f-46bb-838e-907323432f7b,"[273129,273189)","[458752,458855)",10,5501
0ecc949e-115c-4ac2-995a-c8f895bdd311,"[273189,273215)","[458854,458913)",10,5502
884a147f-4326-441f-b601-caa4232abab3,"[273215,273270)","[458912,458998)",10,5503
7a62bbe1-fc0e-420d-a1c4-5f8e40f02e60,"[273270,273274)","[458997,459018)",10,4736
410b7a7d-b03f-4d22-8ca2-0e8b4c02dfad,"[273274,273295)","[459017,459061)",10,5504
2413e8ce-5c32-40e2-8598-e92d67a7d43d,"[273295,273302)","[459060,459086)",10,750
9c96aac3-a339-435b-a280-eef0ea01c6eb,"[273302,273352)","[459970,460033)",10,5505
8f65f66c-0e23-4320-a1bc-dba35d83f7e2,"[273352,273356)","[460149,460160)",10,7
0379031a-4650-49a5-b361-992c62af2ed2,"[273356,273398)","[460506,460572)",10,5506
bbe51d16-ef57-4c3f-9e33-3bb7e7d7d759,"[273398,273402)","[460571,460598)",10,4736
0f52bd70-441c-46ab-8d4a-471844b93d26,"[273402,273427)","[460597,460630)",10,5507
72862a8a-8738-46f1-8f5f-6f0c1d9e82ed,"[273427,273496)","[460687,460775)",10,5508
660fb948-8129-4244-8b49-b2e2db7ab674,"[273496,273541)","[460774,460854)",10,5509
4dc55ea3-7951-4bb0-8cf5-3b43ddc8ac5a,"[273541,273610)","[460853,460941)",10,5510
1d12e8e8-d1cf-45c1-8290-b04f8771133c,"[273610,273650)","[460940,460991)",10,5511
1d9309c5-39d8-461b-803e-0bfa595faa4f,"[273650,273676)","[461061,461097)",10,5512
cb91759f-769c-4aaf-830b-1514ec447fd2,"[273676,273738)","[461096,461184)",10,5513
edf6982a-b6d6-4b9e-8991-7b035aec0c7a,"[273738,273746)","[461414,461458)",10,1048
4d8e0720-caf2-4cd7-ac3b-b7f11eb7f305,"[273746,273751)","[461535,461546)",10,1343
19fa4505-be46-4f70-82b0-386cdc6b3ee9,"[273751,273755)","[461545,461564)",10,4736
c14e1a4a-a454-4db8-9000-7d2a38eb5692,"[273755,273792)","[461563,461620)",10,5514
feb4500b-3551-462b-826f-727fdf5aa077,"[273792,273796)","[461619,461633)",10,4736
50378d0a-19b8-439e-8c05-452b401182a8,"[273796,273834)","[461632,461678)",10,5515
6c6bb74a-f636-4d7e-a23f-11844f18a01e,"[273834,273842)","[461677,461712)",10,1048
0fba330b-5adc-49c5-b9ab-8e092ef4dd84,"[273842,273898)","[461752,461827)",10,5516
400a6f6f-2ec6-468a-9870-cfca9cea7f9b,"[273898,273906)","[461844,461874)",10,1048
c89ebddc-0661-4fa6-8b0d-73ead076d67c,"[273906,273912)","[388570,388584)",11,642
eae91ddc-6376-4c09-ae12-c77f6a2cc403,"[273912,273939)","[388721,388766)",11,5517
f472e235-9efc-488d-91c9-0032f2f786a4,"[273939,273975)","[388765,388828)",11,5518
710f9f34-9d41-4475-94b9-a6eb8f8e3db4,"[273975,273984)","[388843,388860)",11,5519
3c10dac2-ddda-4eaa-9c3f-bd8e5230c586,"[273984,273992)","[388859,388889)",11,1048
4cdfe457-b932-48b9-a9d8-4fe612abafb7,"[273992,274001)","[388988,389007)",11,5519
6e43eb68-6cfe-4dbe-a5b5-7607941cc3cc,"[274001,274008)","[389006,389024)",11,5215
01a9952b-3972-43f6-be19-6ea8d98fcd2b,"[274008,274073)","[389215,389308)",11,5520
0b39ff94-822b-4488-9080-e1f75887e3aa,"[274073,274082)","[389341,389368)",11,5519
ec419a6f-7f0b-4db4-a412-bd7517526a54,"[274082,274090)","[389367,389388)",11,1048
2f3b29e4-892a-44a7-92e4-d54be044ffaf,"[274090,274107)","[389435,389474)",11,5521
ca5e899b-1364-4fb5-af9b-d4a0b04916d6,"[274107,274115)","[389473,389508)",11,1048
4876f313-c454-4f72-ba76-d854e10844d1,"[274115,274158)","[389507,389579)",11,5522
5dedb60e-c4bb-4bfd-84ab-210fb0feada9,"[274158,274213)","[389578,389659)",11,5523
889ead6a-7e7c-44ea-a1db-4a905764ae1c,"[274213,274254)","[389658,389738)",11,5524
1b5afa18-7d65-4433-a492-e3477fe1242c,"[274254,274259)","[389737,389773)",11,4717
b31b1319-1180-4ea0-9e8a-ce64812cdc1f,"[274259,274295)","[389772,389826)",11,5525
6f4aa686-f0bb-4055-85fb-8b6a8c8a64fc,"[274295,274325)","[389825,389875)",11,5526
65ffe802-5b0c-4433-8345-f5194199f804,"[274325,274330)","[389875,389920)",11,4717
81d4e908-5698-4dcc-a06a-220e4e6b3921,"[274330,274333)","[389919,389928)",11,70
ea2b2884-a896-491c-9f62-db6eebfdcf1b,"[274333,274356)","[389927,389974)",11,5527
c79ec203-73da-492d-a642-8cc1e2b5f218,"[274356,274368)","[390034,390061)",11,5528
dab83d2f-5373-47ef-9365-452446b79e3a,"[274368,274376)","[390060,390087)",11,1048
f79b118f-e3a0-47c9-a3e7-9cc4b35a98b7,"[274376,274426)","[390086,390147)",11,5529
ab3fde9a-308d-4aed-a663-1dfa86d62361,"[274426,274471)","[390146,390220)",11,5530
c1c7f9d7-2201-4b80-9d19-1ff379000257,"[274471,274494)","[390219,390260)",11,5531
0b1d9094-4f65-4746-bf12-e71416392b21,"[274494,274498)","[390259,390272)",11,4736
01824847-68cd-458b-8992-07a8df7b99b5,"[274498,274521)","[390271,390302)",11,5532
86d18327-0136-4efd-889f-b3fc8e6a61c5,"[274521,274525)","[390301,390316)",11,4736
f469d50b-99b9-46f4-9992-83581ef2a234,"[274525,274563)","[390315,390376)",11,5533
35ab0764-b53e-4311-ae82-91857557d81a,"[274563,274577)","[390432,390469)",11,5534
d1ae2536-d879-4317-ab6c-50f3e8ebc936,"[274577,274581)","[390491,390497)",11,4736
fa5c355f-20db-4960-a553-7c36ee558aff,"[274581,274598)","[390496,390527)",11,5535
525b16b2-195e-43e9-9d17-32eb34fc9dbe,"[274598,274663)","[390526,390640)",11,5536
fe731aa9-fc95-45b5-86a6-1d5ff876b005,"[274663,274720)","[390639,390718)",11,5537
45de0f58-d600-4ff7-ba59-7d84b41a1520,"[274720,274760)","[390717,390790)",11,5538
dd39329d-e4d1-4dd7-9dca-51a1bb060be9,"[274760,274810)","[390789,390855)",11,5539
07a0e7ef-e0a7-46c8-a204-ba43c5c516f3,"[274810,274852)","[390854,390915)",11,5540
196a63b7-e6a4-4643-9232-70913446d90e,"[274852,274921)","[390914,390996)",11,5541
c6d84384-9626-4711-b978-a5d9515330dc,"[274921,274965)","[390995,391063)",11,5542
5b6bc35d-85b3-4b6c-a4f9-8c6017ce288f,"[274965,274969)","[391062,391082)",11,4736
7dbf57fd-c3d6-44c5-aee4-9ce38bee74a3,"[274969,275023)","[391081,391148)",11,5543
fc8c8557-3aa0-4f99-9a84-2df0218de174,"[275023,275027)","[391147,391172)",11,4736
70a3cc7d-d59a-4e19-822a-96076c4f5c85,"[275027,275073)","[391171,391251)",11,5544
3137e45e-fba8-483a-95cf-95debf32377b,"[275073,275149)","[391250,391375)",11,5545
e915e5ea-c0a9-4f52-955a-694ec793508a,"[275149,275153)","[391374,391387)",11,4736
0ed719bf-cd9a-4db2-975b-f7ceb8db7a53,"[275153,275204)","[391386,391449)",11,5546
3ac173fd-d664-4702-8155-28c37e6b7be5,"[275204,275208)","[391448,391462)",11,4736
5df68bc2-dda0-41bb-bed5-eeda0c7c5a4a,"[275208,275249)","[391461,391515)",11,5547
11d1c413-a003-464b-838c-2ae47ee6fc8d,"[275249,275284)","[391514,391559)",11,5548
350e4aca-7947-42e6-9548-5db2344a9aaf,"[275284,275288)","[391558,391574)",11,4736
2a6e8063-4049-454e-97fe-ccdbee8d7a1e,"[275288,275328)","[391573,391628)",11,5549
ce4ad4b2-c90a-4bdd-afe2-296270bc2c69,"[275328,275333)","[391627,391656)",11,4717
0c3255b6-164c-4d4a-b910-ba886c35636e,"[275333,275369)","[391655,391705)",11,5550
3a529f30-73c5-4c72-916c-ce5268f623b2,"[275369,275372)","[391735,391744)",11,70
455797c0-39db-4be7-a862-9794e69115cf,"[275372,275439)","[392369,392461)",11,5551
aada6442-3f5a-4716-bfd7-51190eedbcf4,"[275439,275448)","[394145,394161)",11,4746
301e69ae-b43f-4777-a316-642714701f9d,"[275448,275451)","[394173,394183)",11,70
bd3a89b3-8bfd-4628-bbdb-f868fd7a3809,"[275451,275515)","[394337,394425)",11,5552
d5527040-0012-4102-8891-4239aba03a25,"[275515,275539)","[394424,394456)",11,5553
af9f7b20-94f9-4683-81d0-b1e24523334f,"[275539,275543)","[394455,394476)",11,4736
cbbfc9f1-53cb-47e7-aad2-fb07cd06050b,"[275543,275558)","[394475,394514)",11,5554
eb92da24-41c9-42e3-b604-42e2c2aadd9e,"[275558,275562)","[394513,394527)",11,4736
8d1b176e-41e7-440b-b97e-b9a7610d0e11,"[275562,275618)","[394526,394615)",11,5555
1f6afd70-85f3-484e-bc16-d1e817f2ebd4,"[275618,275622)","[394614,394623)",11,4736
45e02dd4-34b4-4f4a-aaa6-97e864865891,"[275622,275674)","[394622,394704)",11,5556
113e162a-f50a-4c91-92f8-1054ac9c47cd,"[275674,275678)","[394703,394719)",11,4736
6b03cc2a-607c-458c-b9d7-b9d4bfb90e60,"[275678,275724)","[394718,394787)",11,5557
3ea99b5c-b253-4d18-b9e6-5b2f55de38e7,"[275724,275729)","[394786,394818)",11,4717
dd269f59-1c52-4954-aaa6-dbb3ca76d62f,"[275729,275772)","[394817,394886)",11,5558
1fd7840d-595a-4b26-b282-e7fbb29d018a,"[275772,275777)","[394885,394915)",11,4717
b70fe0e1-cab5-4a4d-8cfe-6556cc724926,"[275777,275814)","[394914,394975)",11,5559
7a1149d9-57f6-494b-9a33-4cb8e0195d8e,"[275814,275819)","[394974,395009)",11,4717
e6d7c1f9-3e81-4f71-9d1f-c6ea9d2d4c2a,"[275819,275874)","[395008,395085)",11,5560
1c128e2a-cc64-4ace-9186-738505585a09,"[275874,275878)","[395084,395104)",11,4736
87ac4fbf-89b2-483a-aa00-a892ade1a56b,"[275878,275928)","[395103,395170)",11,5561
d1de120e-147e-4890-8a90-0391ef18e99f,"[275928,275932)","[395169,395194)",11,4736
3a727475-f327-4846-86c8-88de7f3f1bcf,"[275932,275986)","[395193,395292)",11,5562
bb8eb1a9-56d2-4172-bc0b-87bad5d40afd,"[275986,275994)","[395291,395341)",11,1048
05becd94-d26f-49bb-b2d3-a874a139ff53,"[275994,276004)","[395340,395360)",11,5563
1790fe5a-3244-4800-94e6-abebcecaa863,"[276004,276012)","[395359,395425)",11,1048
83673259-1112-4605-ab73-d99d36fb8c4f,"[276012,276016)","[395424,395435)",11,4736
b8ec360e-e384-410d-a392-b5f63751e9ea,"[276016,276019)","[395434,395448)",11,70
2f6655c4-600f-4d6b-8b59-68ad1c6c98db,"[276019,276024)","[395447,395476)",11,4717
